District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Raichur,Sindhanur,LH-1556,5800,2018,12,0.9,18.91,82.5,102.31,176342.71,431.17
Raichur,Sindhanur,LH-1556,4200,2020,8,257.61,119.7,55.49,432.8,166947.6,423.51
Raichur,Sindhanur,LH-1556,4400,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5000,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,4850,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5450,2020,3,0.29,2.17,4.65,7.11,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4400,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,4285,2020,7,119.7,55.49,15.6,190.79,166947.6,423.51
Raichur,Sindhanur,LH-1556,4300,2020,7,119.7,55.49,15.6,190.79,166947.6,423.51
Raichur,Sindhanur,LH-1556,4300,2020,8,257.61,119.7,55.49,432.8,166947.6,423.51
Raichur,Sindhanur,LH-1556,4300,2020,8,257.61,119.7,55.49,432.8,166947.6,423.51
Raichur,Sindhanur,LH-1556,4300,2020,8,257.61,119.7,55.49,432.8,166947.6,423.51
Raichur,Sindhanur,LH-1556,4300,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4300,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,4300,2020,7,119.7,55.49,15.6,190.79,166947.6,423.51
Raichur,Sindhanur,LH-1556,4350,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,4600,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,4800,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5100,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5488,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5450,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2020,2,2.17,4.65,3.3,10.12,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5250,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,4400,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4400,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4400,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4600,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5400,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5600,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5462,2018,12,0.9,18.91,82.5,102.31,176342.71,431.17
Raichur,Sindhanur,LH-1556,4450,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,3,0.29,2.17,4.65,7.11,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2019,9,127.1,61.07,33.9,222.07,167286.49,416.79
Raichur,Sindhanur,LH-1556,4500,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,8,257.61,119.7,55.49,432.8,166947.6,423.51
Raichur,Sindhanur,LH-1556,4520,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4650,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,4600,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4750,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4500,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5150,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,4600,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4600,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4600,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,4700,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5300,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2020,2,2.17,4.65,3.3,10.12,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5600,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,4650,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4700,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,4900,2018,8,51.15,58.5,23.56,133.21,176342.71,431.17
Raichur,Sindhanur,LH-1556,4900,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,5000,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5300,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5502,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5540,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5500,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5800,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5200,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,4700,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,4700,2020,8,257.61,119.7,55.49,432.8,166947.6,423.51
Raichur,Sindhanur,LH-1556,4900,2019,2,21.7,1.86,0.9,24.46,167286.49,416.79
Raichur,Sindhanur,LH-1556,4900,2020,4,4.65,0.29,2.17,7.11,166947.6,423.51
Raichur,Sindhanur,LH-1556,5570,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4750,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,4750,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4860,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,4875,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,4950,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,4950,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5000,2020,5,15.6,4.65,0.29,20.54,166947.6,423.51
Raichur,Sindhanur,LH-1556,5000,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5433,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5800,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,4760,2020,10,311.7,105.71,257.61,675.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5128,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,4800,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,4800,2020,9,105.71,257.61,119.7,483.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,4800,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,4800,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5000,2020,5,15.6,4.65,0.29,20.54,166947.6,423.51
Raichur,Sindhanur,LH-1556,5000,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5000,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5400,2019,2,21.7,1.86,0.9,24.46,167286.49,416.79
Raichur,Sindhanur,LH-1556,5400,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5450,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5600,2018,8,51.15,58.5,23.56,133.21,176342.71,431.17
Raichur,Sindhanur,LH-1556,5300,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5700,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,4850,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,5000,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,4900,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,4900,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,4900,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,7500,2024,11,97.96,115.5,184.76,398.22,174601.62,429.57
Raichur,Sindhanur,LH-1556,5700,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5000,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5000,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5025,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5050,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5100,2020,11,124.31,311.7,105.71,541.72,166947.6,423.51
Raichur,Sindhanur,LH-1556,5100,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2018,12,0.9,18.91,82.5,102.31,176342.71,431.17
Raichur,Sindhanur,LH-1556,5100,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5250,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5500,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,5600,2018,8,51.15,58.5,23.56,133.21,176342.71,431.17
Raichur,Sindhanur,LH-1556,5500,2018,12,0.9,18.91,82.5,102.31,176342.71,431.17
Raichur,Sindhanur,LH-1556,5500,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,6000,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5300,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5500,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5075,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5230,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,2,21.7,1.86,0.9,24.46,167286.49,416.79
Raichur,Sindhanur,LH-1556,5250,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5100,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5400,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2019,5,15.0,0.31,0.0,15.31,167286.49,416.79
Raichur,Sindhanur,LH-1556,5700,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5100,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5400,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5500,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2020,5,15.6,4.65,0.29,20.54,166947.6,423.51
Raichur,Sindhanur,LH-1556,5200,2019,11,92.07,168.6,127.1,387.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5200,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5200,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5400,2019,2,21.7,1.86,0.9,24.46,167286.49,416.79
Raichur,Sindhanur,LH-1556,5400,2019,2,21.7,1.86,0.9,24.46,167286.49,416.79
Raichur,Sindhanur,LH-1556,5450,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,6020,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5300,2019,5,15.0,0.31,0.0,15.31,167286.49,416.79
Raichur,Sindhanur,LH-1556,5500,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,5450,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5300,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5439,2020,3,0.29,2.17,4.65,7.11,166947.6,423.51
Raichur,Sindhanur,LH-1556,5445,2020,3,0.29,2.17,4.65,7.11,166947.6,423.51
Raichur,Sindhanur,LH-1556,5250,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5270,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5250,2018,7,58.5,23.56,9.9,91.96,176342.71,431.17
Raichur,Sindhanur,LH-1556,5400,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5750,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5440,2019,12,3.3,92.07,168.6,263.97,167286.49,416.79
Raichur,Sindhanur,LH-1556,5300,2021,3,2.8,7.44,1.55,11.79,174071.07,431.53
Raichur,Sindhanur,LH-1556,6000,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5300,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5300,2018,12,0.9,18.91,82.5,102.31,176342.71,431.17
Raichur,Sindhanur,LH-1556,5300,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5400,2020,3,0.29,2.17,4.65,7.11,166947.6,423.51
Raichur,Sindhanur,LH-1556,5400,2019,2,21.7,1.86,0.9,24.46,167286.49,416.79
Raichur,Sindhanur,LH-1556,5500,2019,5,15.0,0.31,0.0,15.31,167286.49,416.79
Raichur,Sindhanur,LH-1556,6300,2021,3,2.8,7.44,1.55,11.79,174071.07,431.53
Raichur,Sindhanur,LH-1556,5315,2021,3,2.8,7.44,1.55,11.79,174071.07,431.53
Raichur,Sindhanur,LH-1556,5400,2018,7,58.5,23.56,9.9,91.96,176342.71,431.17
Raichur,Sindhanur,LH-1556,5350,2021,3,2.8,7.44,1.55,11.79,174071.07,431.53
Raichur,Sindhanur,LH-1556,5350,2021,3,2.8,7.44,1.55,11.79,174071.07,431.53
Raichur,Sindhanur,LH-1556,5400,2018,8,51.15,58.5,23.56,133.21,176342.71,431.17
Raichur,Sindhanur,LH-1556,5400,2018,7,58.5,23.56,9.9,91.96,176342.71,431.17
Raichur,Sindhanur,LH-1556,5500,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5400,2021,1,1.55,22.2,124.31,148.06,174071.07,431.53
Raichur,Sindhanur,LH-1556,5500,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5500,2019,3,0.0,21.7,1.86,23.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5400,2018,9,84.63,51.15,58.5,194.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5600,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5470,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5560,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5850,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5475,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5500,2018,7,58.5,23.56,9.9,91.96,176342.71,431.17
Raichur,Sindhanur,LH-1556,5500,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5550,2020,1,4.65,3.3,92.07,100.02,166947.6,423.51
Raichur,Sindhanur,LH-1556,5700,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5800,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5525,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,5720,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5600,2019,7,33.9,27.59,15.0,76.49,167286.49,416.79
Raichur,Sindhanur,LH-1556,5600,2021,6,47.12,20.4,0.0,67.52,174071.07,431.53
Raichur,Sindhanur,LH-1556,5600,2019,10,168.6,127.1,61.07,356.77,167286.49,416.79
Raichur,Sindhanur,LH-1556,5600,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5600,2021,4,0.0,2.8,7.44,10.24,174071.07,431.53
Raichur,Sindhanur,LH-1556,5700,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5700,2020,12,22.2,124.31,311.7,458.21,166947.6,423.51
Raichur,Sindhanur,LH-1556,5650,2019,8,61.07,33.9,27.59,122.56,167286.49,416.79
Raichur,Sindhanur,LH-1556,5650,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,5650,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,5650,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,5650,2019,1,1.86,0.9,18.91,21.67,167286.49,416.79
Raichur,Sindhanur,LH-1556,5650,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5750,2018,11,18.91,82.5,84.63,186.04,176342.71,431.17
Raichur,Sindhanur,LH-1556,5700,2021,7,89.7,47.12,20.4,157.22,174071.07,431.53
Raichur,Sindhanur,LH-1556,5700,2021,6,47.12,20.4,0.0,67.52,174071.07,431.53
Raichur,Sindhanur,LH-1556,5700,2019,7,33.9,27.59,15.0,76.49,167286.49,416.79
Raichur,Sindhanur,LH-1556,5700,2021,6,47.12,20.4,0.0,67.52,174071.07,431.53
Raichur,Sindhanur,LH-1556,5700,2019,5,15.0,0.31,0.0,15.31,167286.49,416.79
Raichur,Sindhanur,LH-1556,5850,2021,4,0.0,2.8,7.44,10.24,174071.07,431.53
Raichur,Sindhanur,LH-1556,6100,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5765,2021,3,2.8,7.44,1.55,11.79,174071.07,431.53
Raichur,Sindhanur,LH-1556,5800,2019,4,0.31,0.0,21.7,22.01,167286.49,416.79
Raichur,Sindhanur,LH-1556,6200,2021,2,7.44,1.55,22.2,31.19,174071.07,431.53
Raichur,Sindhanur,LH-1556,7000,2024,11,97.96,115.5,184.76,398.22,174601.62,429.57
Raichur,Sindhanur,LH-1556,6600,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,5821,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,5850,2019,5,15.0,0.31,0.0,15.31,167286.49,416.79
Raichur,Sindhanur,LH-1556,5850,2021,9,84.32,125.24,89.7,299.26,174071.07,431.53
Raichur,Sindhanur,LH-1556,5900,2024,7,123.0,86.18,1.8,210.98,174601.62,429.57
Raichur,Sindhanur,LH-1556,6000,2021,9,84.32,125.24,89.7,299.26,174071.07,431.53
Raichur,Sindhanur,LH-1556,7000,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,7000,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,7100,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,6000,2021,6,47.12,20.4,0.0,67.52,174071.07,431.53
Raichur,Sindhanur,LH-1556,6000,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,6000,2018,7,58.5,23.56,9.9,91.96,176342.71,431.17
Raichur,Sindhanur,LH-1556,6850,2025,1,9.3,2.4,97.96,109.66,174774.89,427.84
Raichur,Sindhanur,LH-1556,6100,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,6100,2018,10,82.5,84.63,51.15,218.28,176342.71,431.17
Raichur,Sindhanur,LH-1556,6100,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,6300,2025,2,0.0,9.3,2.4,11.7,174774.89,427.84
Raichur,Sindhanur,LH-1556,7383,2025,1,9.3,2.4,97.96,109.66,174774.89,427.84
Raichur,Sindhanur,LH-1556,6750,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,7396,2025,1,9.3,2.4,97.96,109.66,174774.89,427.84
Raichur,Sindhanur,LH-1556,6200,2018,7,58.5,23.56,9.9,91.96,176342.71,431.17
Raichur,Sindhanur,LH-1556,6250,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,6381,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,6900,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,7300,2025,1,9.3,2.4,97.96,109.66,174774.89,427.84
Raichur,Sindhanur,LH-1556,7300,2025,1,9.3,2.4,97.96,109.66,174774.89,427.84
Raichur,Sindhanur,LH-1556,7100,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,7000,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,7420,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,7250,2024,10,115.5,184.76,85.56,385.82,174601.62,429.57
Raichur,Sindhanur,LH-1556,7600,2024,12,2.4,97.96,115.5,215.86,174601.62,429.57
Raichur,Sindhanur,LH-1556,7500,2024,11,97.96,115.5,184.76,398.22,174601.62,429.57
Raichur,Sindhanur,LH-1556,6320,2023,12,51.0,1.55,78.0,130.55,163690.86,433.48
Raichur,Sindhanur,LH-1556,6800,2024,11,97.96,115.5,184.76,398.22,174601.62,429.57
Raichur,Sindhanur,LH-1556,6300,2024,2,0.0,6.51,51.0,57.51,174601.62,429.57
