District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Dharwad,Dharwar,Soyabeen,3277,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3509,2019,11,286.03,190.66,456.49,933.18,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3407,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3507,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3783,2020,12,1.46,204.92,286.66,493.04,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3453,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3396,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3403,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3572,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3300,2018,8,194.14,239.16,120.33,553.63,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3300,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3300,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3300,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3300,2020,2,1.27,2.69,23.85,27.81,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3300,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3300,2020,2,1.27,2.69,23.85,27.81,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3599,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3753,2020,12,1.46,204.92,286.66,493.04,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3302,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3311,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3310,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3867,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3312,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3362,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3509,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3510,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3324,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3368,2018,11,42.58,118.36,115.31,276.25,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3582,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3598,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3390,2018,6,120.33,25.65,12.46,158.44,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3420,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3470,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3506,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3350,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3350,2021,1,1.96,1.46,204.92,208.34,40635.09,682.54
Dharwad,Dharwar,Soyabeen,3350,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3534,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3630,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3351,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3436,2018,12,6.23,42.58,118.36,167.17000000000002,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3356,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3679,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3614,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3572,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3475,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3478,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3372,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3375,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3380,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3523,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3714,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3390,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3563,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3603,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3400,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3475,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3553,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3571,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3550,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3581,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3681,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3566,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3600,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3650,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3723,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3783,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3430,2018,8,194.14,239.16,120.33,553.63,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3508,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3558,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3539,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3870,2020,1,2.69,23.85,286.03,312.57,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3632,2020,4,11.04,0.0,1.27,12.31,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3509,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,4930,2023,3,0.0,0.02,9.76,9.78,38042.21,701.82
Dharwad,Dharwar,Soyabeen,3490,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3612,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3429,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3580,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3691,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3556,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3582,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3562,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3450,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3450,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3450,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3491,2018,6,120.33,25.65,12.46,158.44,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3612,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3683,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3690,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3701,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3574,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3509,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3574,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3740,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3470,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3521,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3835,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3546,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3526,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3530,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3637,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3629,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3561,2020,4,11.04,0.0,1.27,12.31,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3626,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3562,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3497,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3592,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3500,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2018,7,239.16,120.33,25.65,385.14,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3500,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3500,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3515,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3550,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3532,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3578,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3571,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3575,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3596,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3528,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3659,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3606,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3620,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3618,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3615,2020,3,0.0,1.27,2.69,3.96,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3625,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3650,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3650,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3651,2020,11,204.92,286.66,343.15,834.73,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3684,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3687,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3687,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3735,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3699,2020,11,204.92,286.66,343.15,834.73,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3776,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,4976,2022,12,3.42,104.92,215.99,324.33000000000004,38391.93,684.8
Dharwad,Dharwar,Soyabeen,3587,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3603,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3876,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3509,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3553,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3510,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3510,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3554,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3565,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3580,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3597,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3641,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3659,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3648,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3539,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3610,2019,11,286.03,190.66,456.49,933.18,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3715,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3542,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3596,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3553,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3553,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3579,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3573,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3602,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3550,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3578,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3600,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3629,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3564,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3569,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3717,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3658,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3623,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3591,2019,11,286.03,190.66,456.49,933.18,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3545,2020,3,0.0,1.27,2.69,3.96,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3596,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3550,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3550,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3550,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3577,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3592,2019,11,286.03,190.66,456.49,933.18,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3598,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3618,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3638,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3602,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3700,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3608,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3552,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3773,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3577,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3621,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3659,2019,10,190.66,456.49,257.39,904.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3717,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3560,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3560,2020,4,11.04,0.0,1.27,12.31,39120.41,668.46
Dharwad,Dharwar,Soyabeen,4029,2019,12,23.85,286.03,190.66,500.54,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3636,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3643,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3776,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3624,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3662,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3570,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3633,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3598,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3624,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3604,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3580,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3580,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3644,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3708,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3710,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3707,2019,1,3.14,6.23,42.58,51.95,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3712,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3765,2020,12,1.46,204.92,286.66,493.04,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3647,2019,11,286.03,190.66,456.49,933.18,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3659,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3651,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3606,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3605,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3590,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3590,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3713,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3630,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3719,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3675,2020,8,361.31,209.26,55.48,626.05,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3698,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3618,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3671,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3600,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3600,2019,2,0.0,3.14,6.23,9.37,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3600,2018,9,115.31,194.14,239.16,548.61,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3600,2018,9,115.31,194.14,239.16,548.61,38164.56,703.45
Dharwad,Dharwar,Soyabeen,3600,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3600,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3600,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3625,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3629,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3615,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3661,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3706,2019,4,6.82,0.03,0.0,6.8500000000000005,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3750,2020,11,204.92,286.66,343.15,834.73,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3750,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3800,2020,12,1.46,204.92,286.66,493.04,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3947,2020,1,2.69,23.85,286.03,312.57,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3667,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3615,2019,3,0.03,0.0,3.14,3.17,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3610,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3714,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3611,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3640,2019,6,17.97,30.35,6.82,55.14,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3738,2019,9,456.49,257.39,150.14,864.02,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3701,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3613,2020,5,70.46,11.04,0.0,81.5,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3620,2020,4,11.04,0.0,1.27,12.31,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3730,2020,6,55.48,70.46,11.04,136.98,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3656,2019,7,150.14,17.97,30.35,198.46,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3689,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3665,2019,8,257.39,150.14,17.97,425.5,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3630,2020,9,343.15,361.31,209.26,913.72,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3640,2019,5,30.35,6.82,0.03,37.2,41757.87,697.68
Dharwad,Dharwar,Soyabeen,3673,2020,10,286.66,343.15,361.31,991.12,39120.41,668.46
Dharwad,Dharwar,Soyabeen,3684,2020,7,209.26,55.48,70.46,335.2,39120.41,668.46
Dharwad,Dharwar,Soyabeen,4035,2020,1,2.69,23.85,286.03,312.57,39120.41,668.46
